customer_id,age,gender,country,registration_date,loyalty_score,lifetime_value,churn_label,churn_label_binaria,churn_label_yes_no
cust001905,45,male,australia,2019-07-27,5.03,1150.03,0,False,No
cust001906,39,other,canada,2023-04-21,69.2,9212.79,0,False,No
cust001907,46,female,india,2021-12-20,22.65,12318.01,0,False,No
cust001908,39,male,brazil,2019-10-21,25.29,11594.87,0,False,No
cust001909,19,other,germany,2019-11-04,35.92,16488.69,0,False,No
cust001910,56,female,usa,2018-01-05,82.07,9599.27,0,False,No
cust001911,29,female,brazil,2021-10-09,35.08,7314.94,0,False,No
cust001912,23,other,uk,2021-01-07,80.57,6630.77,0,False,No
cust001913,70,other,brazil,2023-01-02,20.91,1785.3,0,False,No
cust001914,70,female,australia,2019-12-24,46.67,9694.43,0,False,No
cust001915,67,other,usa,2022-09-15,84.09,4502.65,0,False,No
cust001916,30,female,usa,2020-01-29,38.1,16187.27,1,True,Yes
cust001917,66,female,australia,2018-02-10,82.36,7753.76,0,False,No
cust001918,57,other,canada,2022-07-30,45.91,6135.39,0,False,No
cust001919,32,female,australia,2019-03-29,93.26,2461.01,1,True,Yes
cust001920,63,other,india,2020-10-06,93.37,13708.94,1,True,Yes
cust001921,58,female,uk,2022-08-09,53.16,749.92,0,False,No
cust001922,50,female,germany,2021-03-11,47.56,8214.19,0,False,No
cust001923,65,other,germany,2021-09-13,16.12,13162.55,1,True,Yes
cust001924,65,male,germany,2018-09-20,97.12,11287.56,0,False,No
cust001925,32,other,canada,2021-03-13,71.48,1462.16,0,False,No
cust001926,19,other,canada,2021-10-20,41.77,2415.53,0,False,No
cust001927,47,male,france,2022-12-14,61.28,18775.79,0,False,No
cust001928,59,male,australia,2023-04-16,66.18,1628.38,0,False,No
cust001929,35,male,brazil,2020-04-13,35.47,11058.2,0,False,No
cust001930,66,male,india,2020-11-25,40.32,16689.52,1,True,Yes
cust001931,44,other,brazil,2023-02-24,81.47,12275.44,0,False,No
cust001932,30,female,uk,2020-03-13,37.35,5181.19,0,False,No
cust001933,19,other,india,2022-07-13,10.59,7162.46,0,False,No
cust001934,22,male,india,2020-05-17,41.32,13548.88,0,False,No
cust001935,22,other,uk,2019-09-29,65.82,1495.15,1,True,Yes
cust001936,69,male,australia,2020-06-03,39.53,3717.4,0,False,No
cust001937,24,female,india,2019-05-22,15.68,16563.31,0,False,No
cust001938,21,female,india,2022-09-01,4.19,8441.74,0,False,No
cust001939,56,other,brazil,2022-05-08,16.82,17598.67,0,False,No
cust001940,46,other,uk,2021-07-04,55.7,4704.47,1,True,Yes
cust001941,20,female,australia,2018-05-05,50.24,14656.58,0,False,No
cust001942,22,male,usa,2021-11-21,95.81,4486.88,0,False,No
cust001943,21,female,france,2020-06-24,88.62,18692.65,1,True,Yes
cust001944,21,other,usa,2021-10-19,91.64,12744.75,0,False,No
cust001945,43,male,france,2020-02-21,62.98,8123.89,0,False,No
cust001946,68,other,usa,2021-05-12,75.24,10672.75,0,False,No
cust001947,68,female,uk,2020-08-08,67.74,8626.31,0,False,No
cust001948,61,male,brazil,2023-04-05,73.15,16506.98,0,False,No
cust001949,30,male,uk,2021-04-18,14.64,16675.3,1,True,Yes
cust001950,22,other,india,2021-12-31,54.03,16908.85,0,False,No
cust001951,58,other,canada,2018-09-16,43.13,7642.91,0,False,No
cust001952,64,other,brazil,2020-09-12,91.51,5098.27,0,False,No
cust001953,69,male,usa,2018-10-09,84.42,9732.01,0,False,No
cust001954,45,other,australia,2021-04-12,51.41,6238.52,0,False,No
cust001955,52,male,germany,2022-12-18,57.3,6571.7,0,False,No
cust001956,39,female,australia,2021-05-20,3.93,5512.77,0,False,No
cust001957,55,other,germany,2020-11-26,0.64,19569.26,1,True,Yes
cust001958,70,other,usa,2020-11-04,96.57,7963.59,0,False,No
cust001959,30,other,india,2019-02-05,72.84,6981.54,0,False,No
cust001960,30,other,brazil,2019-12-01,67.11,16128.06,0,False,No
cust001961,56,other,australia,2020-08-15,94.68,8064.22,0,False,No
cust001962,39,other,canada,2021-03-05,78.33,5391.98,0,False,No
cust001963,24,female,usa,2018-11-29,99.03,612.82,0,False,No
cust001964,18,other,india,2023-02-28,60.35,13224.17,0,False,No
cust001965,57,male,india,2020-08-13,68.8,2495.71,0,False,No
cust001966,70,female,france,2022-04-23,93.85,3705.55,0,False,No
cust001967,70,male,australia,2019-01-13,62.28,4531.25,1,True,Yes
cust001968,19,other,uk,2020-01-03,30.72,10974.52,1,True,Yes
cust001969,30,other,australia,2020-06-20,41.72,3288.49,1,True,Yes
cust001970,30,male,canada,2018-03-02,17.09,8421.08,1,True,Yes
cust001971,34,other,germany,2022-12-19,75.73,17969.5,0,False,No
cust001972,33,male,india,2021-02-09,8.41,7922.77,1,True,Yes
cust001973,34,male,usa,2022-09-23,10.02,430.19,0,False,No
cust001974,42,other,uk,2018-10-09,66.17,12088.74,0,False,No
cust001975,37,female,india,2019-03-07,16.3,4752.88,0,False,No
cust001976,60,male,france,2020-02-02,2.37,16715.45,0,False,No
cust001977,25,male,germany,2018-05-14,97.47,2795.64,0,False,No
cust001978,52,female,australia,2019-01-28,23.15,17381.35,1,True,Yes
cust001979,58,male,usa,2020-05-29,92.65,8450.58,0,False,No
cust001980,30,other,canada,2021-04-17,5.06,883.9,0,False,No
cust001981,33,male,canada,2019-11-03,57.39,7918.61,0,False,No
cust001982,50,other,brazil,2022-10-10,2.87,11706.72,1,True,Yes
cust001983,68,female,uk,2018-06-16,1.13,15768.7,1,True,Yes
cust001984,66,other,australia,2020-03-05,30.64,901.13,0,False,No
cust001985,29,female,australia,2020-08-08,58.84,8013.92,0,False,No
cust001986,63,female,brazil,2020-09-16,97.38,10929.55,0,False,No
cust001987,58,other,usa,2020-04-01,27.52,14217.83,1,True,Yes
cust001988,30,female,india,2023-01-07,27.15,18094.44,0,False,No
cust001989,45,female,germany,2019-09-19,37.47,11042.38,0,False,No
cust001990,34,other,uk,2020-02-06,5.06,8579.81,1,True,Yes
cust001991,36,female,australia,2018-06-22,83.24,16132.41,0,False,No
cust001992,47,other,australia,2018-03-26,22.43,4598.97,0,False,No
cust001993,45,female,australia,2020-08-15,81.73,18614.93,0,False,No
cust001994,35,female,usa,2019-10-12,9.54,9056.17,1,True,Yes
cust001995,34,other,uk,2019-04-24,33.75,17426.7,0,False,No
cust001996,36,other,uk,2018-06-18,8.35,4301.41,0,False,No
cust001997,32,male,uk,2023-03-13,75.25,1120.75,1,True,Yes
cust001998,52,male,australia,2018-03-20,49.25,8897.93,0,False,No
cust001999,34,female,canada,2019-11-06,33.44,7951.99,1,True,Yes
cust002000,26,other,canada,2021-05-22,52.99,3311.21,1,True,Yes
cust002001,36,female,france,2019-09-06,57.2,16128.1,0,False,No
cust002002,55,other,usa,2022-08-11,76.02,3162.61,0,False,No
cust002003,66,male,france,2020-11-15,14.92,5436.67,1,True,Yes
cust002004,65,male,brazil,2022-01-21,36.11,8228.27,1,True,Yes
cust002005,68,other,brazil,2021-04-17,67.97,1227.94,0,False,No
cust002006,39,male,australia,2020-08-02,3.47,7899.02,0,False,No
cust002007,67,other,france,2020-05-28,69.72,3949.36,0,False,No
cust002008,53,male,australia,2020-07-10,64.15,5270.58,0,False,No
cust002009,26,female,usa,2022-11-25,88.61,17924.23,0,False,No
cust002010,40,female,india,2021-09-11,29.73,4676.88,0,False,No
cust002011,66,female,canada,2021-11-05,41.13,4886.58,0,False,No
cust002012,54,male,germany,2018-02-17,67.24,16538.69,0,False,No
cust002013,39,other,france,2023-05-06,67.31,16504.57,0,False,No
cust002014,43,male,france,2019-02-23,39.7,3210.71,1,True,Yes
cust002015,39,other,brazil,2018-08-11,73.8,7273.44,0,False,No
cust002016,23,male,uk,2019-09-16,67.13,5485.81,0,False,No
cust002017,20,other,brazil,2018-12-30,8.12,19852.38,1,True,Yes
cust002018,22,female,canada,2019-02-12,15.62,19769.58,1,True,Yes
cust002019,60,other,uk,2019-08-20,97.73,15896.98,0,False,No
cust002020,51,male,germany,2020-01-25,65.94,11598.36,0,False,No
cust002021,44,female,germany,2023-02-07,86.61,5859.85,0,False,No
cust002022,52,female,brazil,2018-09-22,46.77,12425.86,0,False,No
cust002023,31,male,india,2020-03-07,41.12,8606.98,0,False,No
cust002024,63,other,brazil,2022-08-03,33.03,11328.21,1,True,Yes
cust002025,37,other,india,2021-03-23,85.06,4110.41,0,False,No
cust002026,47,female,india,2021-11-03,93.44,13812.84,1,True,Yes
cust002027,46,male,france,2018-10-20,82.33,11168.19,0,False,No
cust002028,51,female,brazil,2019-05-21,77.95,422.39,0,False,No
cust002029,20,other,uk,2021-03-25,81.84,898.76,0,False,No
cust002030,47,female,canada,2022-12-10,88.99,19840.06,0,False,No
cust002031,69,male,france,2022-08-14,29.41,4285.34,1,True,Yes
cust002032,57,other,france,2023-01-18,76.54,5135.22,0,False,No
cust002033,60,male,uk,2023-02-09,86.56,2146.57,0,False,No
cust002034,20,male,germany,2023-04-21,12.6,19585.12,1,True,Yes
cust002035,52,female,uk,2021-07-10,67.38,16953.06,0,False,No
cust002036,31,female,france,2022-01-19,32.43,13562.03,0,False,No
cust002037,25,female,uk,2021-02-06,59.42,12102.69,0,False,No
cust002038,67,female,france,2020-10-30,68.25,11549.65,0,False,No
cust002039,31,other,usa,2019-06-02,42.91,5590.86,0,False,No
cust002040,58,other,brazil,2018-05-30,76.86,4602.82,0,False,No
cust002041,43,male,france,2022-03-08,69.24,4743.32,1,True,Yes
cust002042,25,other,germany,2019-05-29,62.53,14966.86,0,False,No
cust002043,47,female,brazil,2022-03-14,21.87,1292.87,1,True,Yes
cust002044,60,male,brazil,2021-01-28,13.1,12159.34,1,True,Yes
cust002045,35,male,germany,2022-08-08,84.94,995.44,0,False,No
cust002046,24,male,canada,2021-05-28,73.42,6892.24,0,False,No
cust002047,43,male,uk,2022-02-27,47.85,18584.31,0,False,No
cust002048,61,female,germany,2018-01-23,33.2,9360.2,0,False,No
cust002049,31,other,usa,2018-12-31,1.37,1723.81,0,False,No
cust002050,31,female,usa,2020-12-26,25.86,654.26,0,False,No
cust002051,51,other,uk,2022-07-20,63.14,8585.33,0,False,No
cust002052,46,male,usa,2019-09-24,54.81,3575.48,1,True,Yes
cust002053,67,male,india,2020-02-12,29.59,13310.11,0,False,No
cust002054,30,male,usa,2019-05-04,96.53,1103.29,0,False,No
cust002055,39,male,uk,2018-01-30,89.04,11579.94,0,False,No
cust002056,24,other,germany,2022-12-12,56.39,10055.54,0,False,No
cust002057,44,other,uk,2018-04-01,6.94,1888.55,0,False,No
cust002058,53,other,india,2019-10-23,60.09,6885.08,0,False,No
cust002059,52,female,france,2023-03-29,91.73,8191.15,0,False,No
cust002060,24,female,australia,2019-03-14,14.33,14322.9,1,True,Yes
cust002061,59,female,usa,2020-04-03,29.34,10556.86,0,False,No
cust002062,32,male,canada,2020-07-28,69.78,18015.26,0,False,No
cust002063,20,male,india,2020-01-26,79.22,13559.59,0,False,No
cust002064,56,female,uk,2022-04-21,67.96,18923.9,0,False,No
cust002065,54,male,canada,2022-06-09,29.58,122.13,0,False,No
cust002066,38,other,france,2021-05-13,27.2,4436.04,0,False,No
cust002067,67,other,germany,2023-06-15,66.18,12710.86,0,False,No
cust002068,66,other,australia,2021-07-25,59.35,423.24,0,False,No
cust002069,48,male,australia,2021-09-26,72.88,6538.26,1,True,Yes
cust002070,55,female,france,2023-02-11,66.51,11175.91,0,False,No
cust002071,32,other,usa,2022-02-28,34.27,2778.07,1,True,Yes
cust002072,66,male,canada,2021-06-16,9.44,16647.21,1,True,Yes
cust002073,66,male,uk,2020-05-27,91.84,13030.78,1,True,Yes
cust002074,49,female,india,2020-02-07,10.34,8100.34,1,True,Yes
cust002075,59,male,india,2019-02-23,72.89,15618.44,0,False,No
cust002076,46,other,australia,2021-05-09,11.82,100.61,1,True,Yes
cust002077,59,male,france,2019-10-13,71.21,7196.26,0,False,No
cust002078,66,male,india,2019-08-14,25.45,356.66,0,False,No
cust002079,39,male,india,2019-11-10,54.03,17037.9,0,False,No
cust002080,60,male,india,2023-01-31,95.76,11358.32,0,False,No
cust002081,51,female,germany,2020-02-21,51.45,1792.62,0,False,No
cust002082,22,female,uk,2018-01-13,54.89,7661.58,0,False,No
cust002083,58,male,india,2018-04-17,60.71,7835.65,0,False,No
cust002084,55,other,india,2018-12-22,24.03,1989.81,1,True,Yes
cust002085,45,other,brazil,2018-06-10,31.49,2023.23,1,True,Yes
cust002086,30,male,france,2022-01-17,17.69,19747.99,1,True,Yes
cust002087,37,female,brazil,2019-05-25,44.41,10684.25,0,False,No
cust002088,35,female,uk,2019-02-17,87.36,19911.82,0,False,No
cust002089,43,female,germany,2020-01-07,58.27,16268.23,0,False,No
cust002090,50,other,france,2020-05-15,32.69,6184.3,0,False,No
cust002091,68,female,usa,2022-08-06,40.27,13482.89,0,False,No
cust002092,23,female,germany,2020-05-25,68.22,6373.26,0,False,No
cust002093,34,female,brazil,2018-12-26,13.32,12684.69,1,True,Yes
cust002094,42,other,brazil,2019-08-04,12.83,11612.0,1,True,Yes
cust002095,63,female,india,2018-10-07,69.34,14042.17,0,False,No
cust002096,18,male,australia,2019-01-24,75.35,17469.9,0,False,No
cust002097,44,female,australia,2023-03-11,50.0,14631.96,0,False,No
cust002098,59,other,uk,2019-09-23,61.92,3814.13,0,False,No
cust002099,25,female,germany,2018-03-21,2.57,5762.37,1,True,Yes
cust002100,34,other,australia,2020-06-12,44.3,12380.41,0,False,No
cust002101,58,other,australia,2020-09-27,85.0,4005.29,0,False,No
cust002102,42,female,india,2021-08-26,12.55,19273.25,1,True,Yes
cust002103,70,female,usa,2018-03-12,10.8,9621.97,0,False,No
cust002104,27,female,brazil,2021-08-14,58.56,10873.35,0,False,No
cust002105,34,male,germany,2018-10-29,8.6,1234.84,1,True,Yes
cust002106,23,other,france,2022-04-28,10.55,11753.19,0,False,No
cust002107,23,other,india,2021-04-15,54.43,4751.44,0,False,No
cust002108,45,female,canada,2018-12-06,63.78,16419.34,0,False,No
cust002109,60,female,canada,2020-12-27,4.16,10012.79,0,False,No
cust002110,64,male,uk,2022-03-22,68.93,5121.01,0,False,No
cust002111,69,female,germany,2022-05-10,30.78,12311.39,1,True,Yes
cust002112,65,female,canada,2019-03-06,89.79,16217.5,1,True,Yes
cust002113,70,female,usa,2018-12-11,58.31,14631.41,1,True,Yes
cust002114,62,female,france,2022-05-04,36.48,12855.21,0,False,No
cust002115,45,male,germany,2022-02-10,46.62,3879.73,0,False,No
cust002116,26,male,brazil,2021-12-12,70.17,11173.65,0,False,No
cust002117,25,female,india,2023-04-27,35.86,18235.65,1,True,Yes
cust002118,65,male,india,2018-05-01,2.09,6383.89,1,True,Yes
cust002119,44,female,uk,2023-01-22,5.69,15353.89,0,False,No
cust002120,23,female,uk,2018-12-07,70.21,6693.91,0,False,No
cust002121,22,female,usa,2019-07-21,67.57,7979.15,0,False,No
cust002122,49,other,uk,2020-09-05,75.63,9138.25,1,True,Yes
cust002123,66,male,usa,2019-06-29,41.23,18701.13,1,True,Yes
cust002124,68,male,france,2020-12-05,25.09,2496.9,0,False,No
cust002125,66,female,brazil,2023-05-25,58.45,19389.5,0,False,No
cust002126,56,female,australia,2019-11-22,37.78,1334.53,0,False,No
cust002127,39,female,india,2022-12-29,33.93,10168.04,0,False,No
cust002128,43,female,usa,2021-09-24,16.19,13196.23,0,False,No
cust002129,39,male,usa,2022-11-24,99.77,9089.62,0,False,No
cust002130,43,other,germany,2021-12-01,35.47,8074.01,1,True,Yes
cust002131,51,female,india,2018-09-09,11.51,17677.14,0,False,No
cust002132,61,other,brazil,2021-06-20,41.48,7806.76,0,False,No
cust002133,30,male,australia,2021-09-14,65.97,8896.47,1,True,Yes
cust002134,20,other,australia,2020-01-08,64.82,1322.78,0,False,No
cust002135,56,female,france,2019-04-24,81.37,18816.03,0,False,No
cust002136,23,female,france,2022-06-15,64.88,19095.86,0,False,No
cust002137,48,other,uk,2023-04-13,15.14,9600.58,0,False,No
cust002138,56,male,germany,2019-08-25,60.18,11676.56,0,False,No
cust002139,54,other,usa,2022-11-30,40.15,6827.88,0,False,No
cust002140,23,female,brazil,2022-06-20,12.68,7895.67,1,True,Yes
cust002141,25,female,india,2020-07-02,16.27,14713.88,1,True,Yes
cust002142,66,other,uk,2018-12-16,20.88,1265.45,1,True,Yes
cust002143,19,male,australia,2022-01-05,55.24,11945.07,0,False,No
cust002144,35,male,canada,2022-04-19,87.19,11581.93,0,False,No
cust002145,60,male,germany,2023-05-03,34.55,16079.94,0,False,No
cust002146,64,female,uk,2021-07-21,54.03,1677.68,0,False,No
cust002147,32,other,uk,2019-11-13,56.59,18169.57,0,False,No
cust002148,63,other,france,2020-02-12,39.63,5996.88,0,False,No
cust002149,53,female,india,2022-05-27,14.35,3113.77,1,True,Yes
cust002150,36,male,uk,2018-08-25,43.28,11954.03,1,True,Yes
cust002151,55,male,uk,2022-02-25,8.06,18797.41,0,False,No
cust002152,38,female,usa,2018-09-18,75.51,11773.82,0,False,No
cust002153,52,male,france,2021-04-23,82.84,1695.72,0,False,No
cust002154,67,female,germany,2019-10-17,47.68,12638.85,0,False,No
cust002155,55,male,uk,2021-05-17,82.87,15691.04,0,False,No
cust002156,47,female,germany,2021-01-07,27.71,18823.52,0,False,No
cust002157,32,female,brazil,2019-08-31,12.43,17515.16,1,True,Yes
cust002158,27,other,usa,2019-08-04,97.09,3625.36,0,False,No
cust002159,50,other,uk,2019-09-25,72.21,901.68,0,False,No
cust002160,63,other,brazil,2022-10-03,40.54,10374.04,0,False,No
cust002161,49,female,france,2019-03-18,58.06,18725.15,1,True,Yes
cust002162,39,male,india,2022-07-18,67.23,9677.43,0,False,No
cust002163,69,male,usa,2023-03-29,80.97,19015.6,0,False,No
cust002164,29,female,france,2022-05-09,2.21,19652.17,1,True,Yes
cust002165,60,male,usa,2022-07-28,8.61,16306.3,0,False,No
cust002166,45,other,brazil,2019-11-23,28.03,2730.38,0,False,No
cust002167,43,female,uk,2022-04-01,43.99,12914.74,0,False,No
cust002168,36,other,india,2019-08-03,38.1,1185.85,0,False,No
cust002169,43,male,germany,2021-01-27,59.95,18057.83,0,False,No
cust002170,55,male,canada,2022-06-09,38.32,4405.02,0,False,No
cust002171,54,male,brazil,2018-12-02,44.26,1062.42,0,False,No
cust002172,27,male,india,2019-08-20,82.05,16544.18,0,False,No
cust002173,65,other,usa,2019-02-05,58.8,7126.75,0,False,No
cust002174,54,male,germany,2022-10-20,79.98,11138.27,0,False,No
cust002175,61,male,usa,2020-05-24,82.59,12666.03,1,True,Yes
cust002176,48,male,usa,2023-06-19,78.44,12011.4,1,True,Yes
cust002177,59,female,france,2020-11-21,41.41,19163.12,0,False,No
cust002178,64,female,india,2021-07-08,54.11,12141.28,1,True,Yes
cust002179,43,female,canada,2019-05-09,22.05,12550.45,0,False,No
cust002180,29,other,france,2023-05-09,57.16,3778.28,0,False,No
cust002181,60,other,uk,2022-06-17,5.96,12126.75,0,False,No
cust002182,70,other,france,2022-11-07,76.37,10515.69,0,False,No
cust002183,46,female,usa,2021-08-30,22.68,13363.79,1,True,Yes
cust002184,25,female,india,2018-06-19,8.01,8892.49,1,True,Yes
cust002185,54,female,canada,2021-03-19,16.34,3770.74,0,False,No
cust002186,68,other,germany,2018-07-13,20.23,7795.47,0,False,No
cust002187,62,female,canada,2021-08-13,5.12,8016.09,0,False,No
cust002188,38,male,germany,2018-07-23,51.17,9717.56,0,False,No
cust002189,19,female,brazil,2021-12-06,38.28,16799.02,1,True,Yes
cust002190,55,other,uk,2022-09-11,14.53,10163.37,0,False,No
cust002191,60,male,germany,2019-03-01,6.2,1516.0,0,False,No
cust002192,29,male,brazil,2021-11-24,57.39,11363.77,0,False,No
cust002193,20,male,india,2018-09-09,87.8,11201.69,0,False,No
cust002194,53,female,usa,2018-06-29,95.98,1069.03,1,True,Yes
cust002195,50,female,australia,2018-09-13,9.8,976.91,0,False,No
cust002196,45,other,usa,2018-12-18,18.53,10871.28,1,True,Yes
cust002197,51,female,brazil,2018-04-05,64.56,1007.14,0,False,No
cust002198,62,female,australia,2020-10-01,94.6,16859.09,0,False,No
cust002199,31,other,uk,2020-11-11,29.66,1636.03,0,False,No
cust002200,33,male,india,2018-04-02,16.99,2626.19,1,True,Yes
cust002201,31,male,india,2022-10-20,12.33,10419.38,0,False,No
cust002202,26,other,france,2019-07-23,24.58,7226.98,1,True,Yes
cust002203,34,female,germany,2019-06-07,98.95,13717.85,0,False,No
cust002204,34,other,france,2018-06-20,94.9,2936.88,0,False,No
cust002205,52,male,uk,2018-10-21,38.21,11139.16,0,False,No
cust002206,58,other,india,2019-07-06,7.68,183.33,0,False,No
cust002207,60,other,germany,2021-02-28,67.04,12872.21,0,False,No
cust002208,38,female,france,2018-11-11,41.08,9843.92,1,True,Yes
cust002209,33,male,canada,2021-05-21,41.54,577.7,0,False,No
cust002210,61,other,france,2018-08-14,33.54,3623.94,1,True,Yes
cust002211,23,female,australia,2021-08-04,9.84,19138.74,0,False,No
cust002212,69,male,canada,2018-10-27,59.94,14600.26,1,True,Yes
cust002213,32,female,uk,2020-02-12,31.54,7923.63,0,False,No
cust002214,29,other,canada,2018-09-10,23.69,2029.62,0,False,No
cust002215,49,male,australia,2022-07-11,17.9,15970.53,0,False,No
cust002216,36,other,canada,2022-11-08,67.75,10983.88,0,False,No
cust002217,21,male,australia,2023-01-11,47.51,18456.44,0,False,No
cust002218,29,female,france,2020-03-08,7.27,5683.96,0,False,No
cust002219,34,male,germany,2018-09-19,34.99,15670.27,0,False,No
cust002220,42,other,canada,2018-10-20,99.25,4889.34,1,True,Yes
cust002221,58,female,india,2022-01-25,87.43,16629.39,0,False,No
cust002222,63,female,germany,2020-05-06,22.47,8046.72,0,False,No
cust002223,69,female,canada,2019-12-26,40.97,19566.59,0,False,No
cust002224,51,other,india,2020-05-26,18.09,16003.24,1,True,Yes
cust002225,23,female,france,2022-10-24,33.42,14644.32,0,False,No
cust002226,23,other,uk,2022-09-28,42.0,11609.36,1,True,Yes
cust002227,23,male,usa,2019-05-07,83.26,16102.89,1,True,Yes
cust002228,53,female,usa,2019-08-09,86.64,1286.38,0,False,No
cust002229,61,other,germany,2020-05-18,69.21,2885.75,0,False,No
cust002230,61,other,uk,2020-11-20,41.58,11016.91,0,False,No
cust002231,30,other,usa,2021-06-16,40.27,10440.27,0,False,No
cust002232,52,other,australia,2021-12-09,99.65,2790.82,0,False,No
cust002233,60,other,usa,2022-02-22,67.55,7980.42,0,False,No
cust002234,28,other,india,2023-05-30,13.3,3258.86,1,True,Yes
cust002235,26,other,australia,2020-01-22,94.93,17604.07,0,False,No
cust002236,49,female,germany,2020-05-15,90.7,19831.5,0,False,No
cust002237,39,other,india,2018-08-20,20.83,7173.24,0,False,No
cust002238,67,male,canada,2022-10-09,66.92,9727.67,0,False,No
cust002239,34,male,usa,2019-08-25,41.84,7220.44,0,False,No
cust002240,43,male,canada,2021-03-10,59.38,11554.31,0,False,No
cust002241,59,other,usa,2023-05-19,16.15,9487.62,0,False,No
cust002242,57,female,usa,2023-01-02,55.35,11448.71,0,False,No
cust002243,47,female,canada,2021-06-14,21.01,14871.2,0,False,No
cust002244,40,other,germany,2018-01-11,2.52,7161.15,0,False,No
cust002245,24,female,brazil,2018-01-19,78.02,11321.47,0,False,No
cust002246,50,male,france,2020-12-19,26.12,13929.57,1,True,Yes
cust002247,18,male,canada,2020-09-25,56.74,15945.25,0,False,No
cust002248,41,female,australia,2020-03-20,73.5,12241.15,0,False,No
cust002249,52,female,uk,2019-01-09,48.82,2750.32,0,False,No
cust002250,46,male,germany,2021-09-06,26.13,8440.08,0,False,No
cust002251,18,female,india,2020-06-07,59.93,10322.79,1,True,Yes
cust002252,20,male,france,2019-08-07,28.82,228.64,0,False,No
cust002253,20,male,india,2019-11-10,49.62,5783.96,0,False,No
cust002254,60,female,uk,2023-05-20,73.46,576.53,0,False,No
cust002255,49,other,germany,2021-01-31,58.48,18835.34,0,False,No
cust002256,67,female,france,2022-04-15,17.44,9485.82,1,True,Yes
cust002257,24,male,germany,2023-05-16,9.14,12551.07,1,True,Yes
cust002258,18,other,india,2020-10-21,55.05,8206.57,1,True,Yes
cust002259,39,female,usa,2022-08-27,52.14,17941.84,0,False,No
cust002260,36,female,uk,2019-08-16,19.63,549.03,0,False,No
cust002261,57,male,germany,2019-05-23,86.17,11584.63,0,False,No
cust002262,25,female,india,2022-04-20,89.07,11979.21,0,False,No
cust002263,30,female,uk,2020-05-28,81.02,8650.5,0,False,No
cust002264,57,male,india,2020-10-25,74.99,18269.53,0,False,No
cust002265,58,other,germany,2021-04-25,57.21,3697.62,0,False,No
cust002266,43,male,canada,2018-09-28,26.88,4053.03,0,False,No
cust002267,27,female,usa,2023-03-18,24.69,6197.67,0,False,No
cust002268,21,female,france,2018-07-06,55.51,11801.03,0,False,No
cust002269,58,male,india,2021-12-04,42.65,12346.87,0,False,No
cust002270,21,other,france,2020-09-08,8.16,1846.99,0,False,No
cust002271,25,female,australia,2019-09-16,17.18,10409.74,1,True,Yes
cust002272,63,female,india,2019-12-20,21.4,5737.36,1,True,Yes
cust002273,29,male,usa,2018-04-08,40.03,16256.14,1,True,Yes
cust002274,38,male,canada,2022-03-06,1.39,13022.64,0,False,No
cust002275,56,male,france,2023-02-04,66.89,15993.25,0,False,No
cust002276,49,female,australia,2023-04-27,93.28,500.74,0,False,No
cust002277,60,male,germany,2018-07-18,15.38,17734.81,1,True,Yes
cust002278,69,female,australia,2022-02-27,45.85,11335.35,0,False,No
cust002279,31,other,france,2019-07-20,66.3,13613.43,1,True,Yes
cust002280,26,other,uk,2018-08-06,93.17,19939.29,1,True,Yes
cust002281,59,male,india,2023-06-07,72.02,5815.7,0,False,No
cust002282,24,male,australia,2023-03-11,87.98,1079.5,0,False,No
cust002283,66,male,germany,2020-08-29,23.11,17957.98,1,True,Yes
cust002284,44,other,canada,2019-01-28,25.62,4490.96,0,False,No
cust002285,53,female,australia,2022-04-05,13.81,17196.32,0,False,No
cust002286,25,female,uk,2022-01-09,50.01,13530.37,0,False,No
cust002287,50,male,germany,2020-12-08,23.91,15185.0,0,False,No
cust002288,26,female,usa,2021-11-27,76.0,6320.7,0,False,No
cust002289,68,other,india,2018-05-05,41.07,4272.84,0,False,No
cust002290,49,other,uk,2020-03-25,97.66,12947.49,0,False,No
cust002291,50,female,france,2022-03-18,93.45,6137.37,0,False,No
cust002292,31,male,usa,2019-07-11,78.19,15340.59,0,False,No
cust002293,55,other,usa,2019-03-23,69.17,19316.22,0,False,No
cust002294,50,female,canada,2022-06-08,39.36,2701.27,1,True,Yes
cust002295,36,other,canada,2019-03-28,67.17,14613.27,0,False,No
cust002296,32,male,india,2018-12-17,57.51,4215.68,0,False,No
cust002297,27,female,germany,2021-08-02,50.45,6312.58,0,False,No
cust002298,21,other,india,2022-06-08,42.75,12939.85,0,False,No
cust002299,52,male,usa,2019-03-07,74.52,4721.27,0,False,No
cust002300,56,female,australia,2021-07-19,40.53,5456.32,1,True,Yes
cust002301,53,female,germany,2021-12-15,19.86,15689.41,0,False,No
cust002302,36,female,usa,2021-06-06,90.93,7467.62,0,False,No
cust002303,70,female,india,2018-01-22,75.13,17950.21,0,False,No
cust002304,29,female,usa,2019-07-27,84.61,3737.99,0,False,No
cust002305,67,other,uk,2022-11-13,95.63,7595.86,0,False,No
cust002306,42,other,canada,2021-11-10,33.92,1342.38,0,False,No
cust002307,56,other,india,2021-07-23,48.62,2269.37,0,False,No
cust002308,38,female,india,2019-03-28,24.85,6407.16,0,False,No
cust002309,66,female,germany,2022-07-13,80.88,17522.22,0,False,No
cust002310,64,female,australia,2022-02-03,30.25,17188.09,1,True,Yes
